NOEUD_O;NOEUD_D;VL_HCE
7802;9439;0.01
7802;9441;0.12
7802;9448;1.52
7802;9449;1.05
7802;9450;1.1
7802;9451;2.05
7802;9452;4.26
7802;9453;1.02
7802;9454;2.28
7802;9455;0.85
7802;9456;0.54
7802;9457;0.86
7802;9458;0.58
7802;9459;0.38
7802;9460;1.32
7802;9461;0.7
7802;9462;0.76
7802;9463;0.54
7802;9464;1.28
7802;9465;0.13
7802;9466;0.09
7802;9467;0.25
7802;9468;0.21
7802;9469;0.25
7802;9470;0.17
7802;9471;0.23
7802;9472;0.06
7802;9473;0.09
7802;9474;0.23
7802;9475;0.18
7802;9476;0.24
7802;9477;0.64
7802;9478;0.93
7802;9479;0.4
7802;9480;0.11
7802;9481;0.22
7802;9482;0.16
7802;9483;0.64
7802;9484;0.17
7802;9485;0.18
7802;9486;0.18
7802;9487;0.39
7802;9488;0.21
7802;9489;0.22
7802;9490;0.26
7802;9491;0.36
7802;9492;0.33
7802;9493;1.15
7802;9494;0.7
7802;9495;0.69
7802;9496;0.52
7802;9497;0.29
7802;9498;0.01
7802;9499;0.02
7802;9500;0.02
7802;9501;0.44
7802;9502;0.59
7802;9503;1.27
7802;9504;0.22
7802;9505;0.24
7802;9506;0.23
7802;9507;0.76
7802;9508;0.27
7802;9509;0.09
7802;9510;1.65
7802;9511;0.84
7802;9512;1.1
7802;9513;0.12
7802;9514;0.21
7802;9515;0.59
7802;9516;0.65
7802;9517;0.29
7802;9518;0.04
7802;9519;0.27
7802;9520;0.4
7802;9521;0.13
7802;9522;0.19
7802;9523;0.1
7802;9524;0.41
7802;9525;0.04
7802;9526;0.03
7802;9527;0.09
7802;9528;0.02
7802;9529;0.04
7802;9530;0
7802;9531;0.01
7802;9532;0.01
7802;9533;0.01
7802;9534;0.07
7802;9535;0.12
7802;9536;0.13
7802;9537;0.05
7802;9538;0.02
7802;9539;0.04
7802;9540;0.08
7802;9541;0.12
7802;9542;0.06
7802;9543;0.05
7802;9544;0.01
7802;9545;0.06
7802;9546;0.09
7802;9547;0.02
7802;9548;0.03
7802;9549;0.01
7802;9550;0.01
7802;9551;0.01
7802;9552;0.01
7802;9553;0
7802;9554;0
7802;9555;0
7802;9556;0
7802;9557;0.02
7802;9558;0.07
7802;9559;0.03
7802;9560;0.08
7802;9561;0.04
7802;9562;0.05
7802;9563;0.01
7802;9564;0.04
7802;9565;0.01
7802;9566;0.01
7802;9567;0.05
7802;9568;0.02
7802;9569;0.17
7802;9570;0.26
7802;9571;0.05
7802;9572;0.15
7802;9573;0.11
7802;9574;0.01
7802;9575;0.03
7802;9576;0.01
7802;9577;0.01
7802;9578;0.94
7802;9579;0.04
7802;9580;0.11
7802;9581;0.06
7802;9582;0.19
7802;9583;0.29
7802;9584;0.38
7802;9585;0.19
7802;9586;0.07
7802;9587;0.09
7802;9588;0.07
7802;9589;0.28
7802;9590;0.06
7802;9591;0.19
7802;9592;0.14
7802;9593;0.16
7802;9594;0.05
7802;9595;0.02
7802;9596;0.04
7802;9597;0.22
7802;9598;0.14
7802;9599;0.01
7802;9600;0.11
7802;9601;0.12
7802;9602;0.15
7802;9603;0.05
7802;9604;0.03
7802;9605;0.14
7802;9606;0.05
7802;9607;0.07
7802;9608;0.12
7802;9609;0.14
7802;9610;0.24
7802;9611;0.13
7802;9612;0.06
7802;9613;0.11
7802;9614;0.01
7802;9615;0
7802;9616;0.04
7802;9617;0.05
7802;9618;0.03
7802;9619;0.09
7802;9620;0.14
7802;9621;0.13
7802;9622;0.1
7802;9623;0.23
7802;9624;0.18
7802;9625;0.12
7802;9626;0.35
7802;9627;0.33
7802;9628;0.3
7802;9629;0.29
7802;9630;0.09
7802;9631;0.1
7802;9632;0.09
7802;9633;0.19
7802;9634;0.21
7802;9635;0.09
7802;9636;0.41
7802;9637;0.11
7802;9638;0.13
7802;9639;0.05
7802;9640;0.03
7802;9641;0.06
7802;9642;0.05
7802;9643;0.07
7802;9644;0.3
7802;9645;0.33
7802;9646;0.41
7802;9647;0.15
7802;9648;0.27
7802;9649;0.18
7802;9650;0.11
7802;9651;0.29
7802;9652;0.09
7802;9653;0.06
7802;9654;0.13
7802;9655;0.07
7802;9656;0.02
7802;9657;0.18
7802;9658;0.09
7802;9659;0
7802;9660;0.29
7802;9661;0.06
7802;9662;0.35
7802;9663;0.08
7802;9664;0.34
7802;9665;0.03
7802;9666;0.46
7802;9667;0.22
7802;9668;0.06
7802;9669;0.41
7802;9670;0.35
7802;9671;0.2
7803;7778;0
7803;7800;0
7803;7802;0
7803;7803;0
7803;7805;0
7803;7806;0
7803;7809;0
7803;7810;0
7803;7812;0
7803;7813;0
7803;7814;0
7803;7815;0
7803;7817;0
7803;7818;0
7803;7819;0
7803;7820;0
7803;7837;0
7803;9065;0
7803;9067;0
7803;9068;0
7803;9071;0
7803;9073;0
7803;9074;0
7803;9075;0
7803;9076;0
7803;9077;0
7803;9078;0
7803;9079;0
7803;9080;0
7803;9081;0
7803;9083;0
7803;9086;0
7803;9090;0
7803;9092;0
7803;9097;0
7803;9098;0
7803;9099;0
7803;9100;0
7803;9103;0
7803;9104;0
7803;9108;0
7803;9109;0
7803;9110;0
7803;9111;0
7803;9115;0
7803;9116;0
7803;9117;0
7803;9118;0
7803;9119;0
7803;9120;0
7803;9121;0
7803;9122;0
7803;9123;0
7803;9124;0
7803;9125;0
7803;9126;0
7803;9127;0
7803;9128;0.03
7803;9129;0.01
7803;9130;0
7803;9131;0
7803;9132;0
7803;9133;0
7803;9136;0.14
7803;9137;0
7803;9139;0
7803;9140;0.03
7803;9141;0.04
7803;9147;0.15
7803;9149;0.1
7803;9150;0.31
7803;9151;0.15
7803;9152;0.54
7803;9154;0.67
7803;9155;0.14
7803;9156;0.67
7803;9157;0.94
7803;9159;0.07
7803;9160;0.12
7803;9161;1.26
7803;9162;1.94
7803;9163;1.21
7803;9164;0.1
7803;9165;1.17
7803;9166;1.11
7803;9167;0.04
7803;9168;0.38
7803;9169;5.4
7803;9170;4.31
7803;9171;0.95
7803;9172;3.16
7803;9173;1.42
7803;9174;1.15
7803;9175;0.25
7803;9176;0.26
7803;9177;0.06
7803;9178;0.04
7803;9179;0.04
7803;9180;0.05
7803;9181;0.02
7803;9182;0.07
7803;9183;0.02
7803;9184;0.01
7803;9185;0.05
7803;9186;0.02
7803;9187;0.12
7803;9188;0
7803;9189;0
7803;9190;0
7803;9191;0
7803;9192;0
7803;9193;0
7803;9194;0
7803;9195;0
7803;9196;0
7803;9197;0
7803;9198;0
7803;9199;0
7803;9200;0
7803;9202;0
7803;9203;0
7803;9204;0.01
7803;9205;0
7803;9206;0.01
7803;9210;0
7803;9211;0.03
7803;9212;0.01
7803;9217;0.01
7803;9224;0.02
7803;9225;0.03
7803;9228;0.02
7803;9229;0.01
7803;9230;0.01
7803;9231;0.01
7803;9232;0
7803;9233;0.02
7803;9234;0
7803;9236;0.01
7803;9237;0
7803;9238;0
7803;9239;0
7803;9244;0.01
7803;9245;0.01
7803;9246;0.01
7803;9251;0
7803;9252;0
7803;9255;0.01
7803;9256;0
7803;9257;0
7803;9258;0
7803;9259;0
7803;9260;0
7803;9261;0.06
7803;9262;0.08
7803;9263;0.03
7803;9264;0.01
7803;9265;0.07
7803;9266;0.28
7803;9267;0.07
7803;9268;0.03
7803;9269;0.01
7803;9270;0
7803;9271;0.07
7803;9272;0.02
7803;9273;0.01
7803;9274;0.02
7803;9275;0.07
7803;9276;0
7803;9277;0
7803;9278;0
7803;9279;0
7803;9280;0
7803;9281;0.31
7803;9282;0.03
7803;9283;0.1
7803;9284;0.03
7803;9285;0.02
7803;9286;0.13
7803;9287;0
7803;9288;0.06
7803;9289;0
7803;9290;0.07
7803;9291;0
7803;9292;0
7803;9293;0
7803;9294;0
7803;9295;0
7803;9296;0.01
7803;9297;0
7803;9298;0
7803;9299;0
7803;9300;0
7803;9301;0.02
7803;9302;0.02
7803;9303;0.02
7803;9304;0
7803;9305;0
7803;9306;0
7803;9307;0
7803;9308;0
7803;9309;0
7803;9310;0
7803;9311;0.01
7803;9312;0
7803;9313;0
7803;9314;0
7803;9315;0
7803;9316;0
7803;9317;0
7803;9318;0
7803;9319;0
7803;9320;0
7803;9321;0
7803;9322;0
7803;9323;0
7803;9324;0
7803;9325;0
7803;9326;0
7803;9327;0
7803;9328;0
7803;9329;0
7803;9330;0
7803;9331;0
7803;9332;0
7803;9333;0
7803;9334;0
7803;9335;0
7803;9336;0
7803;9337;0
7803;9338;0
7803;9339;0
7803;9340;0
7803;9341;0
7803;9342;0
7803;9343;0
7803;9344;0
7803;9345;0
7803;9346;0
7803;9347;0
7803;9348;0
7803;9349;0
7803;9350;0
7803;9351;0
7803;9352;0
7803;9353;0
7803;9354;0
7803;9355;0
7803;9356;0
7803;9357;0
7803;9358;0
7803;9359;0
7803;9360;0
7803;9361;0
7803;9362;0
7803;9363;0
7803;9364;0
7803;9365;0
7803;9366;0
7803;9367;0
7803;9368;0
7803;9369;0
7803;9370;0
7803;9371;0
7803;9372;0
7803;9373;0
7803;9374;0
7803;9375;0.01
7803;9376;0.03
7803;9377;0
7803;9378;0
7803;9379;0.01
7803;9380;0
7803;9381;0
7803;9382;0
7803;9383;0
7803;9384;0
7803;9385;0
7803;9386;0
7803;9387;0
7803;9388;0
7803;9389;0
7803;9390;0
7803;9391;0
7803;9392;0
7803;9393;0
7803;9394;0
7803;9395;0
7803;9396;0
7803;9397;0
7803;9398;0
7803;9399;0
7803;9400;0
7803;9401;0
7803;9402;0
7803;9403;0
7803;9404;0
7803;9405;0
7803;9406;0
7803;9407;0
7803;9408;0
7803;9409;0
7803;9410;0
7803;9411;0
7803;9412;0
7803;9413;0
7803;9414;0
7803;9415;0
7803;9416;0
7803;9417;0.01
7803;9418;0
7803;9419;0
7803;9420;0
7803;9421;0
7803;9422;0
7803;9423;0
7803;9424;0
7803;9425;0
7803;9426;0
7803;9427;0
7803;9428;0
7803;9429;0
7803;9430;0
7803;9431;0
7803;9432;0
7803;9433;0
7803;9434;0
7803;9435;0
7803;9436;0.72
7803;9437;0.05
7803;9439;0.02
7803;9441;0.15
7803;9448;0
7803;9449;0
7803;9450;0
7803;9451;0
7803;9452;0
7803;9453;0
7803;9454;0
7803;9455;0
7803;9456;0
7803;9457;0
7803;9458;0
7803;9459;0
7803;9460;0
7803;9461;0
7803;9462;0
7803;9463;0
7803;9464;0
7803;9465;0
7803;9466;0
7803;9467;0
7803;9468;0
7803;9469;0
7803;9470;0
7803;9471;0
7803;9472;0
7803;9473;0
7803;9474;0
7803;9475;0
7803;9476;0
7803;9477;0
7803;9478;0
7803;9479;0
7803;9480;0
7803;9481;0
7803;9482;0
7803;9483;0
7803;9484;0
7803;9485;0
7803;9486;0
7803;9487;0
7803;9488;0
7803;9489;0
7803;9490;0
7803;9491;0
7803;9492;0
7803;9493;0
7803;9494;0
7803;9495;0
7803;9496;0
7803;9497;0
7803;9498;0
7803;9499;0
7803;9500;0
7803;9501;0
7803;9502;0
7803;9503;0
7803;9504;0
7803;9505;0
7803;9506;0
7803;9507;0
7803;9508;0
7803;9509;0
7803;9510;0
7803;9511;0
7803;9512;0
7803;9513;0
7803;9514;0
7803;9515;0
7803;9516;0
7803;9517;0
7803;9518;0
7803;9519;0
7803;9520;0
7803;9521;0
7803;9522;0
7803;9523;0
7803;9524;0
7803;9525;0.08
7803;9526;0.06
7803;9527;0.2
7803;9528;0.04
7803;9529;0.08
7803;9530;0
7803;9531;0
7803;9532;0.03
7803;9533;0.03
7803;9534;0.14
7803;9535;0.26
7803;9536;0.28
7803;9537;0.1
7803;9538;0.04
7803;9539;0.09
7803;9540;0.17
7803;9541;0.24
7803;9542;0.12
7803;9543;0.1
7803;9544;0.02
7803;9545;0.12
7803;9546;0.19
7803;9547;0.04
7803;9548;0.05
7803;9549;0.01
7803;9550;0.03
7803;9551;0.03
7803;9552;0.03
7803;9553;0.01
7803;9554;0
7803;9555;0
7803;9556;0
7803;9557;0.05
7803;9558;0.14
7803;9559;0.06
7803;9560;0.16
7803;9561;0.08
7803;9562;0.02
7803;9563;0
7803;9564;0.02
7803;9565;0.01
7803;9566;0
7803;9567;0.13
7803;9568;0.06
7803;9569;0.46
7803;9570;0.68
7803;9571;0.12
7803;9572;0.38
7803;9573;0.3
7803;9574;0.04
7803;9575;0.09
7803;9576;0.03
7803;9577;0
7803;9578;0
7803;9579;0
7803;9580;0
7803;9581;0
7803;9582;0.01
7803;9583;0.01
7803;9584;0.01
7803;9585;0.01
7803;9586;0
7803;9587;0
7803;9588;0
7803;9589;0.01
7803;9590;0
7803;9591;0.01
7803;9592;0.01
7803;9593;0.01
7803;9594;0
7803;9595;0
7803;9596;0
7803;9597;0.01
7803;9598;0
7803;9599;0
7803;9600;0.01
7803;9601;0.01
7803;9602;0.01
7803;9603;0
7803;9604;0
7803;9605;0.01
7803;9606;0
7803;9607;0
7803;9608;0.01
7803;9609;0.01
7803;9610;0.02
7803;9611;0.01
7803;9612;0
7803;9613;0.01
7803;9614;0
7803;9615;0
7803;9616;0
7803;9617;0
7803;9618;0
7803;9619;0.01
7803;9620;0.01
7803;9621;0.01
7803;9622;0.01
7803;9623;0.01
7803;9624;0.01
7803;9625;0.01
7803;9626;0.02
7803;9627;0.02
7803;9628;0.01
7803;9629;0.01
7803;9630;0
7803;9631;0
7803;9632;0
7803;9633;0.01
7803;9634;0.01
7803;9635;0
7803;9636;0.02
7803;9637;0
7803;9638;0.01
7803;9639;0
7803;9640;0
7803;9641;0
7803;9642;0
7803;9643;0
7803;9644;0.01
7803;9645;0.01
7803;9646;0.02
7803;9647;0.01
7803;9648;0.01
7803;9649;0.01
7803;9650;0
7803;9651;0.01
7803;9652;0
7803;9653;0
7803;9654;0
7803;9655;0
7803;9656;0
7803;9657;0.01
7803;9658;0
7803;9659;0
7803;9660;0.01
7803;9661;0
7803;9662;0.01
7803;9663;0
7803;9664;0.01
7803;9665;0
7803;9666;0.01
7803;9667;0.01
7803;9668;0
7803;9669;0.01
7803;9670;0.01
7803;9671;0.01
7805;7778;0
7805;7800;0
7805;7802;0
7805;7803;0
7805;7805;0
7805;7806;0
7805;7809;0
7805;7810;0
7805;7812;0
7805;7813;0
7805;7814;0
7805;7815;0
7805;7817;0
7805;7818;0
7805;7819;0
7805;7820;0
7805;7837;0
7805;9065;0
7805;9067;0
7805;9068;0
7805;9071;0
7805;9073;0
7805;9074;0
7805;9075;0
7805;9076;0
7805;9077;0
7805;9078;0
7805;9079;0
7805;9080;0
7805;9081;0
7805;9083;0
7805;9086;0
7805;9090;0
7805;9092;0
7805;9097;0
7805;9098;0
7805;9099;0
7805;9100;0
7805;9103;0
7805;9104;0
7805;9108;0
7805;9109;0
7805;9110;0
7805;9111;0
7805;9115;0
7805;9116;0
7805;9117;0
7805;9118;0
7805;9119;0
7805;9120;0
7805;9121;0
7805;9122;0
7805;9123;0
7805;9124;0
7805;9125;0
7805;9126;0
7805;9127;0
7805;9128;0
7805;9129;0
7805;9130;0
7805;9131;0
7805;9132;0
7805;9133;0
7805;9136;0
7805;9137;0
7805;9139;0
7805;9140;0
7805;9141;0
7805;9147;0
7805;9149;0
7805;9150;0
7805;9151;0
7805;9152;0
7805;9154;0
7805;9155;0
7805;9156;0
7805;9157;0
7805;9159;0
7805;9160;0
7805;9161;0
7805;9162;0
7805;9163;0
7805;9164;0
7805;9165;0
7805;9166;0
7805;9167;0
7805;9168;0
7805;9169;0
7805;9170;0
7805;9171;0
7805;9172;0
7805;9173;0
7805;9174;0
7805;9175;0
7805;9176;0
7805;9177;0
7805;9178;0
7805;9179;0
7805;9180;0
7805;9181;0
7805;9182;0
7805;9183;0
7805;9184;0
7805;9185;0
7805;9186;0
7805;9187;0
7805;9188;0
7805;9189;0
7805;9190;0
7805;9191;0
7805;9192;0
7805;9193;0
7805;9194;0
7805;9195;0
7805;9196;0
7805;9197;0
7805;9198;0
7805;9199;0
7805;9200;0
7805;9202;0
7805;9203;0
7805;9204;0
7805;9205;0
7805;9206;0
7805;9210;0
7805;9211;0
7805;9212;0
7805;9217;0
7805;9224;0
7805;9225;0
7805;9228;0
7805;9229;0
7805;9230;0
7805;9231;0
7805;9232;0
7805;9233;0
7805;9234;0
7805;9236;0
7805;9237;0
7805;9238;0
7805;9239;0
7805;9244;0
7805;9245;0
7805;9246;0
7805;9251;0
7805;9252;0
7805;9255;0
7805;9256;0
7805;9257;0
7805;9258;0
7805;9259;0
7805;9260;0
7805;9261;0
7805;9262;0
7805;9263;0
7805;9264;0
7805;9265;0
7805;9266;0
7805;9267;0
7805;9268;0
7805;9269;0
7805;9270;0
7805;9271;0
7805;9272;0
7805;9273;0
7805;9274;0
7805;9275;0
7805;9276;0
7805;9277;0
7805;9278;0
7805;9279;0
7805;9280;0
7805;9281;0
7805;9282;0
7805;9283;0
7805;9284;0
7805;9285;0
7805;9286;0
7805;9287;0
7805;9288;0
7805;9289;0
7805;9290;0
7805;9291;0
7805;9292;0
7805;9293;0
7805;9294;0
7805;9295;0
7805;9296;0
7805;9297;0
7805;9298;0
7805;9299;0
7805;9300;0
7805;9301;0
7805;9302;0
7805;9303;0
7805;9304;0
7805;9305;0
7805;9306;0
7805;9307;0
7805;9308;0
7805;9309;0
7805;9310;0
7805;9311;0
7805;9312;0
7805;9313;0
7805;9314;0
7805;9315;0
7805;9316;0
7805;9317;0
7805;9318;0
7805;9319;0
7805;9320;0
7805;9321;0
7805;9322;0
7805;9323;0
7805;9324;0
7805;9325;0
7805;9326;0
7805;9327;0
7805;9328;0
7805;9329;0
7805;9330;0
7805;9331;0
7805;9332;0
7805;9333;0
7805;9334;0
7805;9335;0
7805;9336;0
7805;9337;0
7805;9338;0
7805;9339;0
7805;9340;0
7805;9341;0
7805;9342;0
7805;9343;0
7805;9344;0
7805;9345;0
7805;9346;0
7805;9347;0
7805;9348;0
7805;9349;0
7805;9350;0
7805;9351;0
7805;9352;0
7805;9353;0
7805;9354;0
7805;9355;0
7805;9356;0
7805;9357;0
7805;9358;0
7805;9359;0
7805;9360;0
7805;9361;0
7805;9362;0
7805;9363;0
7805;9364;0
7805;9365;0
7805;9366;0
7805;9367;0
7805;9368;0
7805;9369;0
7805;9370;0
7805;9371;0
7805;9372;0
7805;9373;0
7805;9374;0
7805;9375;0
7805;9376;0
7805;9377;0
7805;9378;0
7805;9379;0
7805;9380;0
7805;9381;0
7805;9382;0
7805;9383;0
7805;9384;0
7805;9385;0
7805;9386;0
7805;9387;0
7805;9388;0
7805;9389;0
7805;9390;0
7805;9391;0
7805;9392;0
7805;9393;0
7805;9394;0
7805;9395;0
7805;9396;0
7805;9397;0
7805;9398;0
7805;9399;0
7805;9400;0
7805;9401;0
7805;9402;0
7805;9403;0
7805;9404;0
7805;9405;0
7805;9406;0
7805;9407;0
7805;9408;0
7805;9409;0
7805;9410;0
7805;9411;0
7805;9412;0
7805;9413;0
7805;9414;0
7805;9415;0
7805;9416;0
7805;9417;0
7805;9418;0
7805;9419;0
7805;9420;0
7805;9421;0
7805;9422;0
7805;9423;0
7805;9424;0
7805;9425;0
7805;9426;0
7805;9427;0
7805;9428;0
7805;9429;0
7805;9430;0
7805;9431;0
7805;9432;0
7805;9433;0
7805;9434;0
7805;9435;0
7805;9436;0
7805;9437;0
7805;9439;0
7805;9441;0
7805;9448;0
7805;9449;0
7805;9450;0
7805;9451;0
7805;9452;0
7805;9453;0
7805;9454;0
7805;9455;0
7805;9456;0
7805;9457;0
7805;9458;0
7805;9459;0
7805;9460;0
7805;9461;0
7805;9462;0
7805;9463;0
7805;9464;0
7805;9465;0
7805;9466;0
7805;9467;0
7805;9468;0
7805;9469;0
7805;9470;0
7805;9471;0
7805;9472;0
7805;9473;0
7805;9474;0
7805;9475;0
7805;9476;0
7805;9477;0
7805;9478;0
7805;9479;0
7805;9480;0
7805;9481;0
7805;9482;0
7805;9483;0
7805;9484;0
7805;9485;0
7805;9486;0
7805;9487;0
7805;9488;0
7805;9489;0
7805;9490;0
7805;9491;0
7805;9492;0
7805;9493;0
7805;9494;0
7805;9495;0
7805;9496;0
7805;9497;0
7805;9498;0
7805;9499;0
7805;9500;0
7805;9501;0
7805;9502;0
7805;9503;0
7805;9504;0
7805;9505;0
7805;9506;0
7805;9507;0
7805;9508;0
7805;9509;0
7805;9510;0
7805;9511;0
7805;9512;0
7805;9513;0
7805;9514;0
7805;9515;0
7805;9516;0
7805;9517;0
7805;9518;0
7805;9519;0
7805;9520;0
7805;9521;0
7805;9522;0
7805;9523;0
7805;9524;0
7805;9525;0
7805;9526;0
7805;9527;0
7805;9528;0
7805;9529;0
7805;9530;0
7805;9531;0
7805;9532;0
7805;9533;0
7805;9534;0
7805;9535;0
7805;9536;0
7805;9537;0
7805;9538;0
7805;9539;0
7805;9540;0
7805;9541;0
7805;9542;0
7805;9543;0
7805;9544;0
7805;9545;0
7805;9546;0
7805;9547;0
7805;9548;0
7805;9549;0
7805;9550;0
7805;9551;0
7805;9552;0
7805;9553;0
7805;9554;0
7805;9555;0
7805;9556;0
7805;9557;0
7805;9558;0
7805;9559;0
7805;9560;0
7805;9561;0
7805;9562;0
7805;9563;0
7805;9564;0
7805;9565;0
7805;9566;0
7805;9567;0
7805;9568;0
7805;9569;0
7805;9570;0
7805;9571;0
7805;9572;0
7805;9573;0
7805;9574;0
7805;9575;0
7805;9576;0
7805;9577;0
7805;9578;0
7805;9579;0
7805;9580;0
7805;9581;0
7805;9582;0
7805;9583;0
7805;9584;0
7805;9585;0
7805;9586;0
7805;9587;0
7805;9588;0
7805;9589;0
7805;9590;0
7805;9591;0
7805;9592;0
7805;9593;0
7805;9594;0
7805;9595;0
7805;9596;0
7805;9597;0
7805;9598;0
7805;9599;0
7805;9600;0
7805;9601;0
7805;9602;0
7805;9603;0
7805;9604;0
7805;9605;0
7805;9606;0
7805;9607;0
7805;9608;0
7805;9609;0
7805;9610;0
7805;9611;0
7805;9612;0
7805;9613;0
7805;9614;0
7805;9615;0
7805;9616;0
7805;9617;0
7805;9618;0
7805;9619;0
7805;9620;0
7805;9621;0
7805;9622;0
7805;9623;0
7805;9624;0
7805;9625;0
7805;9626;0
7805;9627;0
7805;9628;0
7805;9629;0
7805;9630;0
7805;9631;0
7805;9632;0
7805;9633;0
7805;9634;0
7805;9635;0
7805;9636;0
7805;9637;0
7805;9638;0
7805;9639;0
7805;9640;0
7805;9641;0
7805;9642;0
7805;9643;0
7805;9644;0
7805;9645;0
7805;9646;0
7805;9647;0
7805;9648;0
7805;9649;0
7805;9650;0
7805;9651;0
7805;9652;0
7805;9653;0
7805;9654;0
7805;9655;0
7805;9656;0
7805;9657;0
7805;9658;0
7805;9659;0
7805;9660;0
7805;9661;0
7805;9662;0
7805;9663;0
7805;9664;0
7805;9665;0
7805;9666;0
7805;9667;0
7805;9668;0
7805;9669;0
7805;9670;0
7805;9671;0
7806;7778;0
7806;7800;0
7806;7802;0
7806;7803;0
7806;7805;0
7806;7806;0
7806;7809;0
7806;7810;0
7806;7812;0
7806;7813;0
7806;7814;0
7806;7815;0
7806;7817;0
7806;7818;0
7806;7819;0
7806;7820;0
7806;7837;0
7806;9065;1.75
7806;9067;0.23
7806;9068;1.3
7806;9071;1.12
7806;9073;1.89
7806;9074;0.49
7806;9075;0.34
7806;9076;0.95
7806;9077;0.2
7806;9078;1.66
7806;9079;0.56
7806;9080;0.1
7806;9081;0.61
7806;9083;0.12
7806;9086;0.64
7806;9090;0.58
7806;9092;0.31
7806;9097;0.91
7806;9098;0.41
7806;9099;0.06
7806;9100;0.15
7806;9103;0.71
7806;9104;0.32
7806;9108;4.96
7806;9109;2.3
7806;9110;0.41
7806;9111;0.3
7806;9115;0.38
7806;9116;0.18
7806;9117;0.54
7806;9118;0.26
7806;9119;0.42
7806;9120;0.82
7806;9121;0.01
7806;9122;0.26
7806;9123;0.89
7806;9124;0.24
7806;9125;1.12
7806;9126;1.19
7806;9127;1.83
7806;9128;0.07
7806;9129;0.02
7806;9130;0.76
7806;9131;0.2
7806;9132;0.26
7806;9133;0.56
7806;9136;0.71
7806;9137;0.21
7806;9139;0.07
7806;9140;0.16
7806;9141;0.21
7806;9147;0.76
7806;9149;0.5
7806;9150;0.84
7806;9151;0.41
7806;9152;1.47
7806;9154;1.85
7806;9155;0.39
7806;9156;1.82
7806;9157;2.59
7806;9159;0.19
7806;9160;0.32
7806;9161;0.35
7806;9162;0.53
7806;9163;0.33
7806;9164;0.03
7806;9165;0.52
7806;9166;0.5
7806;9167;0.02
7806;9168;0
7806;9169;0.42
7806;9170;0.34
7806;9171;0.07
7806;9172;1.41
7806;9173;0.63
7806;9174;0.51
7806;9175;0.32
7806;9176;0.34
7806;9177;0.08
7806;9178;0.05
7806;9179;0.05
7806;9180;0.06
7806;9181;0.02
7806;9182;0.1
7806;9183;0.03
7806;9184;0.01
7806;9185;0.07
7806;9186;0.03
7806;9187;0.15
7806;9188;0.29
7806;9189;0.07
7806;9190;0.25
7806;9191;0.12
7806;9192;0.36
7806;9193;0.15
7806;9194;0.07
7806;9195;0.51
7806;9196;0.05
7806;9197;0.31
7806;9198;0.03
7806;9199;0.03
7806;9200;0
7806;9202;0.05
7806;9203;0.06
7806;9204;0.21
7806;9205;0.07
7806;9206;0.25
7806;9210;0.08
7806;9211;0.66
7806;9212;0.21
7806;9217;0.16
7806;9224;0.44
7806;9225;0.61
7806;9228;0.32
7806;9229;0.15
7806;9230;0.27
7806;9231;0.1
7806;9232;0.01
7806;9233;0.59
7806;9234;0.13
7806;9236;0.31
7806;9237;0.11
7806;9238;0.1
7806;9239;0.07
7806;9244;0.23
7806;9245;0.2
7806;9246;0.43
7806;9251;0.04
7806;9252;0.09
7806;9255;0.24
7806;9256;0.06
7806;9257;0.06
7806;9258;0
7806;9259;0
7806;9260;0.46
7806;9261;0.14
7806;9262;0.18
7806;9263;0.07
7806;9264;0.01
7806;9265;0.09
7806;9266;0.38
7806;9267;0.16
7806;9268;0.17
7806;9269;0.07
7806;9270;0
7806;9271;0.45
7806;9272;0.1
7806;9273;0.09
7806;9274;0.11
7806;9275;0.41
7806;9276;0.01
7806;9277;0.01
7806;9278;0
7806;9279;0
7806;9280;0
7806;9281;0.33
7806;9282;0.18
7806;9283;0.11
7806;9284;0.03
7806;9285;0.4
7806;9286;0.14
7806;9287;0.06
7806;9288;0.07
7806;9289;0
7806;9290;0.07
7806;9291;0
7806;9292;0
7806;9293;0
7806;9294;0
7806;9295;0
7806;9296;0.02
7806;9297;0
7806;9298;0
7806;9299;0
7806;9300;0
7806;9301;0
7806;9302;0
7806;9303;0
7806;9304;0
7806;9305;0.04
7806;9306;0.03
7806;9307;0.02
7806;9308;0.02
7806;9309;0.57
7806;9310;0
7806;9311;0.01
7806;9312;0.12
7806;9313;0.06
7806;9314;0.07
7806;9315;0.25
7806;9316;0.07
7806;9317;0.12
7806;9318;0.03
7806;9319;0.04
7806;9320;0.01
7806;9321;0.11
7806;9322;0.01
7806;9323;0.06
7806;9324;0.11
7806;9325;0.08
7806;9326;0.08
7806;9327;0.11
7806;9328;0.14
7806;9329;0.03
7806;9330;0.04
7806;9331;0.03
7806;9332;0.04
7806;9333;0.05
7806;9334;0.06
7806;9335;0.02
7806;9336;0.01
7806;9337;0.03
7806;9338;0.06
7806;9339;0.06
7806;9340;0.02
7806;9341;0.04
7806;9342;0.1
7806;9343;0.01
7806;9344;0.04
7806;9345;0.02
7806;9346;0.09
7806;9347;0.04
7806;9348;0.14
7806;9349;0.03
7806;9350;0.02
7806;9351;0.01
7806;9352;0.05
7806;9353;0.03
7806;9354;0.05
7806;9355;0.04
7806;9356;0.02
7806;9357;0.02
7806;9358;0.03
7806;9359;0.12
7806;9360;0.04
7806;9361;0.06
7806;9362;0.15
7806;9363;0.03
